track_name,artist,genre,track_uri,track_link,track_preview,album
"6 Piano Pieces, Op. 118: No. 2 in A Major. Intermezzo",Johannes Brahms,Classical,spotify:track:4neOAoU5m6utkn78C6uLcC,https://open.spotify.com/track/4neOAoU5m6utkn78C6uLcC,,"Brahms: 6 Piano Pieces, Op. 118: No. 2 in A Major. Intermezzo"
"Scarlatti, D: Keyboard Sonata in F Minor, Kk. 466",Domenico Scarlatti,Classical,spotify:track:234LwPuKv0RLwbiWYUEeJT,https://open.spotify.com/track/234LwPuKv0RLwbiWYUEeJT,https://p.scdn.co/mp3-preview/d3c949a1b8ac80b83fa227ca524d259242801708?cid=334acd00a2d445cb9077c0c4cf57f5a9,Morning Piano - Scarlatti: Keyboard Sonata K. 466
Sonata No. 42 in D Minor (Arr. Ólafsson),Domenico Cimarosa,Classical,spotify:track:4tKmydUDl8OIeb7fioEsnl,https://open.spotify.com/track/4tKmydUDl8OIeb7fioEsnl,,Mozart & Contemporaries
"Carnaval, Op. 9: No. 5. Eusebius (Adagio - Più lento molto teneramente)",Robert Schumann,Classical,spotify:track:73kFkK74uTO8fy8yBfMrTk,https://open.spotify.com/track/73kFkK74uTO8fy8yBfMrTk,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Schumann: Carnaval Op. 9, Fantasie Op. 17 & Mondnacht Op. 39 No. 5"
Three Visions: II. Summerland,William Grant Still,Classical,spotify:track:61NVGsaU1YXShnv2nwdJ0s,https://open.spotify.com/track/61NVGsaU1YXShnv2nwdJ0s,https://p.scdn.co/mp3-preview/89e4b4c6b6c34d49b2db274c44845013dbec7cfd?cid=334acd00a2d445cb9077c0c4cf57f5a9,Piano Music by African-American Composers
"The Seasons, Op. 37b: VI. June, ""Barcarolle""",Pyotr Ilyich Tchaikovsky,Classical,spotify:track:675uoOAtz3TzuigX3Doe4h,https://open.spotify.com/track/675uoOAtz3TzuigX3Doe4h,https://p.scdn.co/mp3-preview/c9d69a57eb1e2f35b91502d343cbc855a93d74de?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Tchaikovsky: The Seasons, Op. 37b, Balakirev: Islamey"
"Suite No. 7 in B-Flat Major, HWV 440: III. Sarabande",George Frideric Handel,Classical,spotify:track:3wEz4LwtG1Wdi8qppCukdL,https://open.spotify.com/track/3wEz4LwtG1Wdi8qppCukdL,,The Handel Project: Handel-Suites & Brahms-Variations
"6 Impromptus, Op. 5: Impromptu VI",Jean Sibelius,Classical,spotify:track:1juisCcrVdwoLbDWyVvNrX,https://open.spotify.com/track/1juisCcrVdwoLbDWyVvNrX,https://p.scdn.co/mp3-preview/34c02a095c0449ed449fae1f1c0cf69deceacbb3?cid=334acd00a2d445cb9077c0c4cf57f5a9,Sibelius
"In einer Nacht, Op. 15: No. 2, Sehr langsam",Paul Hindemith,Classical,spotify:track:0b0NXgRU5fX5U6dfjYsgKe,https://open.spotify.com/track/0b0NXgRU5fX5U6dfjYsgKe,,"Hindemith: In einer Nacht, Op. 15: No. 2, Sehr langsam (Musical Moments)"
"Premier Nocturne, Op. 22",Charles-Valentin Alkan,Classical,spotify:track:1xrz9rJJPVENNP4l4Jvft4,https://open.spotify.com/track/1xrz9rJJPVENNP4l4Jvft4,https://p.scdn.co/mp3-preview/f18dd838aa526d807aa87c528ac6ebb413c95eea?cid=334acd00a2d445cb9077c0c4cf57f5a9,Nocturnes
Album Leaves (Stammbuchblätter): I. For Kateřina Kolářová,Bedřich Smetana,Classical,spotify:track:2czqg4YLVDdeDIvr8rYxyc,https://open.spotify.com/track/2czqg4YLVDdeDIvr8rYxyc,https://p.scdn.co/mp3-preview/76aa73fc7934939e5a03e4b10a609a64ed3232b3?cid=334acd00a2d445cb9077c0c4cf57f5a9,Smetana: Piano Works 6
"Pavane pour une infante défunte, M. 19",Maurice Ravel,Classical,spotify:track:6StjE2hce01PzynfEkfKvo,https://open.spotify.com/track/6StjE2hce01PzynfEkfKvo,https://p.scdn.co/mp3-preview/0faaae6d6db685f5a2f10c4e7217b980e266cc5d?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Ravel: Miroirs, Gaspard de la nuit, Pavane"
"5 Lieder, Op. 49: No. 4, Wiegenlied (Arr. Reger for Piano)",Johannes Brahms,Classical,spotify:track:2tCVMrhDkCgaEBQtNjOvis,https://open.spotify.com/track/2tCVMrhDkCgaEBQtNjOvis,,"Brahms: 5 Lieder, Op. 49: No. 4, Wiegenlied (Arr. Reger for Piano)"
"Nocturne No. 1 in E Flat Major, H.24",John Field,Classical,spotify:track:4h4py9AzEuUGBTJZO4ifnm,https://open.spotify.com/track/4h4py9AzEuUGBTJZO4ifnm,,Field: Complete Nocturnes
"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",Frédéric Chopin,Classical,spotify:track:6sUXib7nhKRmQvBbx97KiM,https://open.spotify.com/track/6sUXib7nhKRmQvBbx97KiM,,"Chopin: 12 Études, Op. 25: No. 1, in A-Flat Major ""Harp Study"""
"48 Esquisses, Op. 63, Book 1: No. 1, La vision",Charles-Valentin Alkan,Classical,spotify:track:6EAnGnN45nHXMlVWMogf5f,https://open.spotify.com/track/6EAnGnN45nHXMlVWMogf5f,,"Alkan: Esquisses (49 Sketches), Op. 63"
"4 Piano Pieces, Op. 119: No. 1 in B Minor. Intermezzo. Adagio",Johannes Brahms,Classical,spotify:track:3OqFVW82OYx3AvC2hO4Orz,https://open.spotify.com/track/3OqFVW82OYx3AvC2hO4Orz,,"Brahms: 4 Piano Pieces, Op. 119: No. 1 in B Minor. Intermezzo. Adagio (Musical Moments)"
"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)",Johann Sebastian Bach,Classical,spotify:track:1v3gGmcneK1QzYyBFiBXG0,https://open.spotify.com/track/1v3gGmcneK1QzYyBFiBXG0,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=334acd00a2d445cb9077c0c4cf57f5a9,Bach and Beyond
V. Improvisation,Gabriel Fauré,Classical,spotify:track:0RC67v3YXZOVLnUF6Cvt0L,https://open.spotify.com/track/0RC67v3YXZOVLnUF6Cvt0L,https://p.scdn.co/mp3-preview/d62b1622dd60c10c2225f6bed8458c3a9ff04235?cid=334acd00a2d445cb9077c0c4cf57f5a9,V. Improvisation
"3 Preludes and Fugues, Op. 16: No. 2. Prelude and Fugue in B-Flat Major",Clara Schumann,Classical,spotify:track:1u7z1dbU39nz7LysjwU5uF,https://open.spotify.com/track/1u7z1dbU39nz7LysjwU5uF,https://p.scdn.co/mp3-preview/93fc9813a1ae6cbd34c2f26d0cf0228c30e85711?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Schumann, C.: Complete Piano Works"
"Schubert: Piano Sonata No. 14 in A Minor, Op. posth. 143, D. 784 ""Grande Sonate"": II. Andante",Franz Schubert,Classical,spotify:track:0igQOjlKECAEjXsKM5Y8dl,https://open.spotify.com/track/0igQOjlKECAEjXsKM5Y8dl,https://p.scdn.co/mp3-preview/464e3b3bfc350721479fdfe0a1a8b4a6934151df?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Schubert: Piano Sonata No. 14 in A Minor, Op. posth. 143, D. 784, ""Grande Sonate"": II. Andante"
"5 Piano Pieces Op. 3, TrV 105: No. 1, Andante",Richard Strauss,Classical,spotify:track:1udE8BlEoI3vEiM5HnOAMt,https://open.spotify.com/track/1udE8BlEoI3vEiM5HnOAMt,https://p.scdn.co/mp3-preview/c78790828f66be565107c684537a63a97d417817?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Strauss: 5 Piano Pieces Op. 3, TrV 105: No. 1, Andante"
"Fantasia No. 3 in D Minor, K. 397",Wolfgang Amadeus Mozart,Classical,spotify:track:4yExhO3Vh6bLW32qU4DOOs,https://open.spotify.com/track/4yExhO3Vh6bLW32qU4DOOs,,The Messenger
"Ravel: Cadence for the Video by Yoann Bourgeois (On Adagio from Ravel's Concerto in G, M. 83)",Maurice Ravel,Classical,spotify:track:6ZSfPXGfQUSwODvAr3AhcU,https://open.spotify.com/track/6ZSfPXGfQUSwODvAr3AhcU,https://p.scdn.co/mp3-preview/5871fb8fc407d975388d0b56d9819971b724ac36?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Ravel: Cadence for the Video by Yoann Bourgeois (On Adagio from Ravel's Concerto in G, M. 83)"
"Bist du bei mir (Arr. Hewitt, Formerly Attrib. Bach as BWV 508)",Gottfried Heinrich Stölzel,Classical,spotify:track:6jSiaJE9nJoVzFaaJkhENR,https://open.spotify.com/track/6jSiaJE9nJoVzFaaJkhENR,,Love Songs - Piano Transcriptions Without Words
"Rêverie, CD 76",Claude Debussy,Classical,spotify:track:6HNUntao7jCtKR2cGKgqn0,https://open.spotify.com/track/6HNUntao7jCtKR2cGKgqn0,,Piano Book (Deluxe Edition)
"Mozart: Piano Sonata No. 11 in A Major, K. 331 ""Alla turca"": I. (f) Variation V",Wolfgang Amadeus Mozart,Classical,spotify:track:2Mv1wnIt0175lIZbe4YE9t,https://open.spotify.com/track/2Mv1wnIt0175lIZbe4YE9t,https://p.scdn.co/mp3-preview/99298820a150a2fbbb6030dc6ba86a3e9e65aa70?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Mozart: Piano Sonata No. 11 in A Major, K. 331 ""Alla Turca"": I. (f) Variation V"
"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",Ludwig van Beethoven,Classical,spotify:track:4l5zWNPyET6PqBhxQEyKgt,https://open.spotify.com/track/4l5zWNPyET6PqBhxQEyKgt,https://p.scdn.co/mp3-preview/15809c30056423581c23d7b136ebfdfb573237ad?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Beethoven: Piano Sonatas Nos 8, ""Pathétique"", 9 & 10"
"Minuet in A major, D. 334",Franz Schubert,Classical,spotify:track:2FbUitqkfxFhI4An73HzZW,https://open.spotify.com/track/2FbUitqkfxFhI4An73HzZW,https://p.scdn.co/mp3-preview/82db2f2ad7b66bc2bfe9c36d7919275931f29b6d?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Schubert: Piano Sonata D.959 & Minuets D. 334, D. 335, D. 600"
"Nocturnes, Op. 27: No. 2 in D Flat Major. Lento sostenuto",Frédéric Chopin,Classical,spotify:track:5gOiyasbWfppG7fkNI6Byl,https://open.spotify.com/track/5gOiyasbWfppG7fkNI6Byl,,Chopin: Complete Nocturnes
Nocturne No. 2 in C Minor,John Field,Classical,spotify:track:6cDytuMZ5Z4iMEhK65HiHL,https://open.spotify.com/track/6cDytuMZ5Z4iMEhK65HiHL,https://p.scdn.co/mp3-preview/fd0593c5de6c785e64725cfd36b87733615aad2a?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Field: Piano Music, Vol. 1"
"Die Rose, Romanze aus der Oper Zemir und Azor, S571/R259 (Spohr)",Franz Liszt,Classical,spotify:track:7lO0GHKtEZKLZ0l32upmll,https://open.spotify.com/track/7lO0GHKtEZKLZ0l32upmll,https://p.scdn.co/mp3-preview/e3fe78da5dca6e6d5a62fb6a955a9f0d5a9243a5?cid=334acd00a2d445cb9077c0c4cf57f5a9,"Liszt Complete Piano Music, Vol. 38: Transcriptions and Arrangements of Handel, Gounod, Spohr & Raff"
"3 Intermezzi, Op. 117: No. 1, Andante moderato",Johannes Brahms,Classical,spotify:track:3c58ZVEbMUjWsmy4N84kPv,https://open.spotify.com/track/3c58ZVEbMUjWsmy4N84kPv,,"Brahms: 3 Intermezzi, Op. 117: No. 1, Andante moderato"
Take Five,The Dave Brubeck Quartet,Jazz,spotify:track:1YQWosTIljIvxAgHWTp7KP,https://open.spotify.com/track/1YQWosTIljIvxAgHWTp7KP,https://p.scdn.co/mp3-preview/eb37af1ddf50ffaa177884c1a62fc669e69dd472?cid=334acd00a2d445cb9077c0c4cf57f5a9,Time Out
Unforgettable,Nat King Cole,Jazz,spotify:track:648TTtYB0bH0P8Hfy0FmkL,https://open.spotify.com/track/648TTtYB0bH0P8Hfy0FmkL,,Unforgettable
I'll Be Seeing You,Billie Holiday,Jazz,spotify:track:4smkJW6uzoHxGReZqqwHS5,https://open.spotify.com/track/4smkJW6uzoHxGReZqqwHS5,,Billie Holiday
Stormy Weather,Etta James,Jazz,spotify:track:2IdwQxhJn9ZE4zIotcCefR,https://open.spotify.com/track/2IdwQxhJn9ZE4zIotcCefR,,At Last!
I Fall In Love Too Easily,Chet Baker,Jazz,spotify:track:0F845nujLVqCb0XMZCh5Pc,https://open.spotify.com/track/0F845nujLVqCb0XMZCh5Pc,,Chet Baker Sings
Dream A Little Dream Of Me - Single Version,Ella Fitzgerald,Jazz,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://open.spotify.com/track/78MI7mu1LV1k4IA2HzKmHe,,"Love, Ella"
A Kiss To Build A Dream On - Single Version,Louis Armstrong,Jazz,spotify:track:5y8zb3grlQonjdqd27K39T,https://open.spotify.com/track/5y8zb3grlQonjdqd27K39T,,Satchmo Serenades
Fly Me To The Moon,Astrud Gilberto,Jazz,spotify:track:7ilc2TB1RZXbQJyFs5qCiC,https://open.spotify.com/track/7ilc2TB1RZXbQJyFs5qCiC,,The Shadow Of Your Smile
In A Sentimental Mood,Duke Ellington,Jazz,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://open.spotify.com/track/0E8q2Fx2XuzXCO2NSAppkR,,Duke Ellington & John Coltrane
Blue Moon,Billie Holiday,Jazz,spotify:track:1pZn8AX1WulW8IO338hE5D,https://open.spotify.com/track/1pZn8AX1WulW8IO338hE5D,,Solitude
Blue in Green (feat. John Coltrane & Bill Evans),Miles Davis,Jazz,spotify:track:0aWMVrwxPNYkKmFthzmpRi,https://open.spotify.com/track/0aWMVrwxPNYkKmFthzmpRi,https://p.scdn.co/mp3-preview/9cedbd49d385ca7b8e22d7ba1d000a294dd8754e?cid=334acd00a2d445cb9077c0c4cf57f5a9,Kind Of Blue (Legacy Edition)
Summertime,Ella Fitzgerald,Jazz,spotify:track:2gNjmvuQiEd2z9SqyYi8HH,https://open.spotify.com/track/2gNjmvuQiEd2z9SqyYi8HH,,Porgy And Bess
Fly Me To The Moon,Frank Sinatra,Jazz,spotify:track:2dR5WkrpwylTuT3jRWNufa,https://open.spotify.com/track/2dR5WkrpwylTuT3jRWNufa,,Ultimate Sinatra
My Funny Valentine,Chet Baker,Jazz,spotify:track:4l9hml2UCnxoNI3yCdL1BW,https://open.spotify.com/track/4l9hml2UCnxoNI3yCdL1BW,,Chet Baker Sings
Coffee Cold,Galt MacDermot,Jazz,spotify:track:6MN6yRVriszuyAVlyF8ndB,https://open.spotify.com/track/6MN6yRVriszuyAVlyF8ndB,https://p.scdn.co/mp3-preview/f25e7453e3aa8f11321bd4461a93b58fe371c4e8?cid=334acd00a2d445cb9077c0c4cf57f5a9,Shapes of Rhythm/Woman Is Sweeter
My One And Only Love,John Coltrane,Jazz,spotify:track:0uPkCpuoERqrkBL06Art50,https://open.spotify.com/track/0uPkCpuoERqrkBL06Art50,,John Coltrane And Johnny Hartman
Cheek To Cheek,Ella Fitzgerald,Jazz,spotify:track:33jt3kYWjQzqn3xyYQ5ZEh,https://open.spotify.com/track/33jt3kYWjQzqn3xyYQ5ZEh,,The Complete Ella And Louis On Verve
In the Mood - Live,Glenn Miller,Jazz,spotify:track:54h1RKrrFJDsNOfhwmqu9o,https://open.spotify.com/track/54h1RKrrFJDsNOfhwmqu9o,https://p.scdn.co/mp3-preview/531b9d7fc05c730851c88386d9a3f5734eb21843?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Glenn Miller Carnegie Hall Concert (Live)
Solitude,Billie Holiday,Jazz,spotify:track:30QD4VRP9yEneOh0eGTrtJ,https://open.spotify.com/track/30QD4VRP9yEneOh0eGTrtJ,,Solitude
Cantaloupe Island - Remastered 1999/Rudy Van Gelder Edition,Herbie Hancock,Jazz,spotify:track:0sCeNwt8xRCMR4NhKpMyBe,https://open.spotify.com/track/0sCeNwt8xRCMR4NhKpMyBe,,Empyrean Isles (Expanded Edition)
"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,Jazz,spotify:track:4vLYewWIvqHfKtJDk8c8tq,https://open.spotify.com/track/4vLYewWIvqHfKtJDk8c8tq,https://p.scdn.co/mp3-preview/d1a1a7b585e7bcf9becc2ab44938f6399fe90659?cid=334acd00a2d445cb9077c0c4cf57f5a9,Kind Of Blue (Legacy Edition)
There Will Never Be Another You,Lester Young,Jazz,spotify:track:6oSm3mBWFxJHEnjE2IqhmA,https://open.spotify.com/track/6oSm3mBWFxJHEnjE2IqhmA,,The President Plays With The Oscar Peterson Trio
When Sunny Gets Blue,McCoy Tyner,Jazz,spotify:track:1J9iVCaEriyoMXpj2XszhU,https://open.spotify.com/track/1J9iVCaEriyoMXpj2XszhU,,Today And Tomorrow
I Got It Bad And That Ain't Good,Oscar Peterson Trio,Jazz,spotify:track:4ol2UyMTiklHVujAWg02nE,https://open.spotify.com/track/4ol2UyMTiklHVujAWg02nE,,Night Train (Expanded Edition)
All of Me,Billie Holiday,Jazz,spotify:track:1LGqJ3nvxpVXDWpEzq4DJD,https://open.spotify.com/track/1LGqJ3nvxpVXDWpEzq4DJD,https://p.scdn.co/mp3-preview/9e9abd033894e3e373e795742d0c63c982d786ca?cid=334acd00a2d445cb9077c0c4cf57f5a9,Lady Day: The Complete Billie Holiday On Columbia (1933-1944)
I Get Along Without You Very Well (Except Sometimes) - Vocal Version,Chet Baker,Jazz,spotify:track:4gFlHAye7To29Fs4UszQUH,https://open.spotify.com/track/4gFlHAye7To29Fs4UszQUH,,Chet Baker Sings
Give Me The Simple Life,Lorez Alexandria,Jazz,spotify:track:7Kc3hZoCRTs5dNHU7GqT9x,https://open.spotify.com/track/7Kc3hZoCRTs5dNHU7GqT9x,,Alexandria The Great
My Little Brown Book,Duke Ellington,Jazz,spotify:track:4rmCI9VWrwrJTJ8XQ80BMN,https://open.spotify.com/track/4rmCI9VWrwrJTJ8XQ80BMN,,Duke Ellington & John Coltrane
Skating In Central Park,Bill Evans,Jazz,spotify:track:1cpANF6zMBoFoxkoIjZHjv,https://open.spotify.com/track/1cpANF6zMBoFoxkoIjZHjv,,Undercurrent
Nature Boy,Nat King Cole,Jazz,spotify:track:2WMyu5IYgxEuCd6xgFgJrl,https://open.spotify.com/track/2WMyu5IYgxEuCd6xgFgJrl,,The Nat King Cole Story
Teach Me Tonight,Dinah Washington,Jazz,spotify:track:0Rk9byjmZksAJX15onGns5,https://open.spotify.com/track/0Rk9byjmZksAJX15onGns5,,"The Complete Dinah Washington On Mercury, Vol.4 (1954-1956)"
I've Got A Crush On You,Ella Fitzgerald,Jazz,spotify:track:5DIVWgTeJ2fPIxaY9e7ZKn,https://open.spotify.com/track/5DIVWgTeJ2fPIxaY9e7ZKn,,Ella Sings Gershwin
But Beautiful,Stan Getz,Jazz,spotify:track:1XCBWtTJZuHbwa6GLUutjo,https://open.spotify.com/track/1XCBWtTJZuHbwa6GLUutjo,,Stan Getz & Bill Evans
Love Me Or Leave Me,Nina Simone,Jazz,spotify:track:2XzHou7MZzOBQBqjWw86Nt,https://open.spotify.com/track/2XzHou7MZzOBQBqjWw86Nt,,Let It All Out
Time After Time - Vocal Version,Chet Baker,Jazz,spotify:track:4m6OC8u2rC6LMFtFWsME7d,https://open.spotify.com/track/4m6OC8u2rC6LMFtFWsME7d,,Chet Baker Sings
Moanin',Art Blakey & The Jazz Messengers,Jazz,spotify:track:4Vkk3iD1VrENHJEACNddvt,https://open.spotify.com/track/4Vkk3iD1VrENHJEACNddvt,,Moanin' (Expanded Edition)
Autumn In New York,Ella Fitzgerald,Jazz,spotify:track:0f2489MzoisF9pKduawvce,https://open.spotify.com/track/0f2489MzoisF9pKduawvce,,Ella And Louis Again
Autumn Nocturne,Lou Donaldson,Jazz,spotify:track:4zPDjRgceGrR0Sm54YDTTf,https://open.spotify.com/track/4zPDjRgceGrR0Sm54YDTTf,,Blues Walk
Autumn Leaves,Cannonball Adderley,Jazz,spotify:track:0X5DcGkbxCXSadgj01ZXd7,https://open.spotify.com/track/0X5DcGkbxCXSadgj01ZXd7,,Somethin' Else (Rudy Van Gelder Edition)
But Not For Me - Vocal Version,Chet Baker,Jazz,spotify:track:3pfbQmD5xGH9Tcc7GqGfSL,https://open.spotify.com/track/3pfbQmD5xGH9Tcc7GqGfSL,,Chet Baker Sings
Song For My Father,Horace Silver,Jazz,spotify:track:1CDBaGlisZlOJzvx88lL8A,https://open.spotify.com/track/1CDBaGlisZlOJzvx88lL8A,,Song For My Father
A Nightingale Sang In Berkeley Square,Stan Getz,Jazz,spotify:track:1xaTXPoDk4VOU9XhYX4KJM,https://open.spotify.com/track/1xaTXPoDk4VOU9XhYX4KJM,,Recorded Fall '61
Mack the Knife,Louis Armstrong,Jazz,spotify:track:0RNxWy0PC3AyH4ThH3aGK6,https://open.spotify.com/track/0RNxWy0PC3AyH4ThH3aGK6,https://p.scdn.co/mp3-preview/d9d85f20ecf67dd2af7248b2f78ad649e1fa6a06?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Great American Songbook
Bye Bye Blackbird,Etta Jones,Jazz,spotify:track:7GBPpRMtLyGA6svXQMNfIN,https://open.spotify.com/track/7GBPpRMtLyGA6svXQMNfIN,,Don't Go To Strangers (Rudy Van Gelder Remaster)
Almost Like Being In Love,Red Garland,Jazz,spotify:track:6CDQBADsdzJwc3qZ3OPDHH,https://open.spotify.com/track/6CDQBADsdzJwc3qZ3OPDHH,,Red Garland's Piano
Misty,Sarah Vaughan,Jazz,spotify:track:7gHFBNy0Qn86xGKJ9OdFTw,https://open.spotify.com/track/7gHFBNy0Qn86xGKJ9OdFTw,,Sarah Vaughan's Golden Hits
I'm Glad There Is You,Julie London,Jazz,spotify:track:1xlyVmdCo5lMRIzuMlAUF7,https://open.spotify.com/track/1xlyVmdCo5lMRIzuMlAUF7,,Julie Is Her Name
Watermelon Man - Remastered 2007,Herbie Hancock,Jazz,spotify:track:38xcUjiTP1ivfb7ObwjyGA,https://open.spotify.com/track/38xcUjiTP1ivfb7ObwjyGA,,Takin' Off (Expanded Edition)
'Round Midnight,Thelonious Monk,Jazz,spotify:track:1wl5b2lw3YagQtZiYZbQWP,https://open.spotify.com/track/1wl5b2lw3YagQtZiYZbQWP,,"Genius Of Modern Music (Vol.1, Expanded Edition)"
"'Round Midnight (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",Miles Davis,Jazz,spotify:track:5vb7At47uO0yPGfmYnAHuw,https://open.spotify.com/track/5vb7At47uO0yPGfmYnAHuw,https://p.scdn.co/mp3-preview/c4114e23f7f1ea9ed4321113006c9c2599e5d355?cid=334acd00a2d445cb9077c0c4cf57f5a9,'Round About Midnight
My Favorite Things,John Coltrane,Jazz,spotify:track:2JOEPbuwVf0nafGnMSVEhH,https://open.spotify.com/track/2JOEPbuwVf0nafGnMSVEhH,https://p.scdn.co/mp3-preview/f5c11004f9f6e5d44398a33ce77a60139fd5e9a7?cid=334acd00a2d445cb9077c0c4cf57f5a9,My Favorite Things (Deluxe Edition)
The Masquerade Is Over,Nancy Wilson,Jazz,spotify:track:1jf3wYtynxiPOdhqAp3cUN,https://open.spotify.com/track/1jf3wYtynxiPOdhqAp3cUN,,Nancy Wilson/Cannonball Adderley
Alone Together - Rudy Van Gelder Remaster 2006,Kenny Dorham,Jazz,spotify:track:3GOZbK2epuHzCt5YvvVFHO,https://open.spotify.com/track/3GOZbK2epuHzCt5YvvVFHO,,Quiet Kenny
Stompin At The Savoy,Benny Goodman,Jazz,spotify:track:1xUJ1mdLAysxNBtO9w3J2g,https://open.spotify.com/track/1xUJ1mdLAysxNBtO9w3J2g,,B. G. In Hi Fi
Body and Soul,Coleman Hawkins,Jazz,spotify:track:2xm9ihELo6xwrRKrBbPql9,https://open.spotify.com/track/2xm9ihELo6xwrRKrBbPql9,https://p.scdn.co/mp3-preview/3e9f6ae5d786a05b6267fa4ac189d4b037d0651e?cid=334acd00a2d445cb9077c0c4cf57f5a9,Body & Soul
Goodbye Pork Pie Hat,Charles Mingus,Jazz,spotify:track:3PJMsxg6rz9FOo6xNiASXz,https://open.spotify.com/track/3PJMsxg6rz9FOo6xNiASXz,https://p.scdn.co/mp3-preview/05eba2024f734955141b525fbce773da11b50461?cid=334acd00a2d445cb9077c0c4cf57f5a9,Mingus Ah Um
Lover Man,Billie Holiday,Jazz,spotify:track:0DuWyzeLH09PQcnOMJiRgE,https://open.spotify.com/track/0DuWyzeLH09PQcnOMJiRgE,,Lover Man
Lullaby Of Birdland,Sarah Vaughan,Jazz,spotify:track:5z161QQZMgQxSILnv3QoJk,https://open.spotify.com/track/5z161QQZMgQxSILnv3QoJk,,Sarah Vaughan
"Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones)",Miles Davis,Jazz,spotify:track:1xicvSO4CJ2ymqYgpk7DFh,https://open.spotify.com/track/1xicvSO4CJ2ymqYgpk7DFh,https://p.scdn.co/mp3-preview/4fe47c49e5ca36f32c0248bafed30baee5c439cc?cid=334acd00a2d445cb9077c0c4cf57f5a9,Milestones
My Romance - Remastered 2006,Gene Ammons,Jazz,spotify:track:6rK27cC9hX0e1Chrnxo9Vn,https://open.spotify.com/track/6rK27cC9hX0e1Chrnxo9Vn,,Boss Tenor (RVG Remasters / Remastered 2006)
Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,Stanley Turrentine,Jazz,spotify:track:7ysmJhXFQtiBQlk6EZ6sks,https://open.spotify.com/track/7ysmJhXFQtiBQlk6EZ6sks,,Look Out! (Remastered)
Blue Train,John Coltrane,Jazz,spotify:track:3zIuHdD8dkh1vPxQu334T7,https://open.spotify.com/track/3zIuHdD8dkh1vPxQu334T7,,Blue Train
Midnight Blue - Remastered,Kenny Burrell,Jazz,spotify:track:2kF9Ijd7I2Kk2P4bYqUmzG,https://open.spotify.com/track/2kF9Ijd7I2Kk2P4bYqUmzG,,Midnight Blue (The Rudy Van Gelder Edition)
"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",Miles Davis,Jazz,spotify:track:3NvYPUNu6nwQgN31UnoDbn,https://open.spotify.com/track/3NvYPUNu6nwQgN31UnoDbn,https://p.scdn.co/mp3-preview/f6ce6ee90bc089936ad3645a9e4828cba1ddf48d?cid=334acd00a2d445cb9077c0c4cf57f5a9,Kind Of Blue
Don't Go To Strangers,Etta Jones,Jazz,spotify:track:6cRsRBzSaGwfnMMqNSjtFY,https://open.spotify.com/track/6cRsRBzSaGwfnMMqNSjtFY,,Don't Go To Strangers (Rudy Van Gelder Remaster)
O Pato,Stan Getz,Jazz,spotify:track:5PXIzyJURVKyO1cwVDuGEK,https://open.spotify.com/track/5PXIzyJURVKyO1cwVDuGEK,,Jazz Samba
This Is Always,Betty Carter,Jazz,spotify:track:6Kr25pa3pTd4no3yA0EcW1,https://open.spotify.com/track/6Kr25pa3pTd4no3yA0EcW1,https://p.scdn.co/mp3-preview/c05bac3e2a9831a10e44a5b7574630302e27b589?cid=334acd00a2d445cb9077c0c4cf57f5a9,Inside Betty Carter
Too Young To Go Steady,John Coltrane Quartet,Jazz,spotify:track:1qeO0T3LIqlUvrELz3Gngk,https://open.spotify.com/track/1qeO0T3LIqlUvrELz3Gngk,,Ballads (Deluxe Edition - Rudy Van Gelder Remaster)
So Tender,Keith Jarrett,Jazz,spotify:track:0Dt1B5dNfajRczQKZA87aL,https://open.spotify.com/track/0Dt1B5dNfajRczQKZA87aL,,"Standards, Vol. 2"
